lat,lon,ID,LTER,Spatial_level_names,Project,Notes,ppt_m,tmp_m,ppt_sd,tmp_sd,ppt_nas,tmp_nas,groupings
34.333,-106.736,25,SEV,LATR,"Rodent Parasite Data for the Sevilleta National Wildlife Refuge, New Mexico (1990-1998)",,278.8194461,14.00037685,58.59031757,0.493589392,0,0,1
34.2916,-106.933,25,SEV,rsgrass,"Rodent Parasite Data for the Sevilleta National Wildlife Refuge, New Mexico (1990-1998)",,242.0687658,14.17395772,57.47594702,0.482624953,0,0,1
34.286,-106.904,25,SEV,rslarrea,"Rodent Parasite Data for the Sevilleta National Wildlife Refuge, New Mexico (1990-1998)",,236.4088737,14.24460424,58.44265119,0.48409737,0,0,1
34.3048,-106.614,25,SEV,sepultur,"Rodent Parasite Data for the Sevilleta National Wildlife Refuge, New Mexico (1990-1998)",,347.4279462,12.38243537,64.30462621,0.556731361,0,0,2
34.4182,-107.029,25,SEV,two22,"Rodent Parasite Data for the Sevilleta National Wildlife Refuge, New Mexico (1990-1998)",,310.5166478,12.39091364,63.02732704,0.488534653,0,0,2
45.42296,-93.1971,250,CDR,site_cdr_ple003_field_A,e003: Effects of Various Nutrients and Water on Vegetation,,782.3018081,6.554088457,147.7595535,1.020176327,0,0,1
45.42578,-93.2099,250,CDR,site_cdr_ple003_field_B,e003: Effects of Various Nutrients and Water on Vegetation,,783.7019534,6.541027484,148.4248439,1.022947034,0,0,1
45.39772,-93.1917,250,CDR,site_cdr_ple003_field_C,e003: Effects of Various Nutrients and Water on Vegetation,,783.2967513,6.609752104,147.7994385,1.01099406,0,0,1
45.39713,-93.1809,250,CDR,site_cdr_ple003_field_D,e003: Effects of Various Nutrients and Water on Vegetation,,782.3683944,6.608313713,147.2454195,1.010965599,0,0,1
45.42296,-93.1971,268,CDR,site_cdr_ple011_field_A,e011: Effects of Nitrogen on Vegetation Under Herbivore Pressure,,782.3018081,6.554088457,147.7595535,1.020176327,0,0,1
45.42578,-93.2099,268,CDR,site_cdr_ple011_field_B,e011: Effects of Nitrogen on Vegetation Under Herbivore Pressure,,783.7019534,6.541027484,148.4248439,1.022947034,0,0,1
45.39772,-93.1917,268,CDR,site_cdr_ple011_field_C,e011: Effects of Nitrogen on Vegetation Under Herbivore Pressure,,783.2967513,6.609752104,147.7994385,1.01099406,0,0,1
34.307,-106.677,27,SEV,NA,"2003 Prescribed Burn Effect on Chihuahuan Desert Grasses and Shrubs at the Sevilleta National Wildlife Refuge, New Mexico: Grass Recovery Study (2003- )",,588.4861612,13.50481388,112.9480843,0.479694323,0,0,1
45.40961,-93.2132,273,CDR,site_cdr_ple055_field_E,e055: Plant Competition Under Different Nitrogen Levels:A Garden Experiment,,785.3439324,6.594906708,149.1018612,1.013834022,0,0,1
45.42578,-93.2099,276,CDR,site_cdr_exp061_field_B,e061: Effect of Bird Predation on Grasshopper and Plant Communties,,783.7019534,6.541027484,148.4248439,1.022947034,0,0,1
45.40961,-93.2132,280,CDR,site_cdr_exp070_field_E,e070: Legume Competition Garden,,785.3439324,6.594906708,149.1018612,1.013834022,0,0,1
45.39772,-93.1917,287,CDR,site_cdr_exp093_field_D,e093: Soil Heterogeneity and Plant Diversity in an Oak Savanna,,783.2967513,6.609752104,147.7994385,1.01099406,0,0,1
45.40214,-93.191,289,CDR,site_cdr_exp123,e123: The Small Biodiversity Experiment,,782.9118828,6.602791663,147.7264129,1.012022,0,0,1
34.401,-106.677,29,SEV,F,"Nitrogen Fertilization Experiment (NFert): Net Primary Production Quadrat Data at the Sevilleta National Wildlife Refuge, New Mexico (2004-present)",,270.1516292,13.7963781,57.34263074,0.471945866,0,0,1
45.40214,-93.191,290,CDR,site_cdr_exp123,e123: The Small Biodiversity Experiment,,782.9118828,6.602791663,147.7264129,1.012022,0,0,1
45.39713,-93.1809,292,CDR,site_cdr_exp142,e142: Effects of Long Term Fertilization and Oak Canopy Cover on Plant Communities and Ecosystem Processes,,782.3683944,6.608313713,147.2454195,1.010965599,0,0,1
31.540321,-81.419506,295,GCE,GCE1,"Long-term Plant Biomass Monitoring Data from the Georgia Coastal Ecosystems LTER Project on Sapelo Island, Georgia",,1237.60803,19.44784355,242.1881791,0.527241361,0,0,1
31.48169,-81.275928,295,GCE,GCE10,"Long-term Plant Biomass Monitoring Data from the Georgia Coastal Ecosystems LTER Project on Sapelo Island, Georgia",,1215.066219,19.5784007,250.3829404,0.581236562,0,0,1
31.542803,-81.304664,295,GCE,GCE2,"Long-term Plant Biomass Monitoring Data from the Georgia Coastal Ecosystems LTER Project on Sapelo Island, Georgia",,1232.586322,19.54581023,233.1095609,0.541239208,0,0,1
31.534771,-81.215763,295,GCE,GCE3,"Long-term Plant Biomass Monitoring Data from the Georgia Coastal Ecosystems LTER Project on Sapelo Island, Georgia",,1155.631485,19.58802365,265.586407,0.570652201,0,0,1
31.456326,-81.364286,295,GCE,GCE4,"Long-term Plant Biomass Monitoring Data from the Georgia Coastal Ecosystems LTER Project on Sapelo Island, Georgia",,1241.391794,19.60549194,256.4500962,0.542726337,0,0,1
31.430951,-81.341052,295,GCE,GCE5,"Long-term Plant Biomass Monitoring Data from the Georgia Coastal Ecosystems LTER Project on Sapelo Island, Georgia",,1221.033517,19.60374243,259.9958515,0.566554209,0,0,1
31.38256,-81.280885,295,GCE,GCE6,"Long-term Plant Biomass Monitoring Data from the Georgia Coastal Ecosystems LTER Project on Sapelo Island, Georgia",,1194.692327,19.63089489,265.8136694,0.63074321,0,0,1
31.342283,-81.48361,295,GCE,GCE7,"Long-term Plant Biomass Monitoring Data from the Georgia Coastal Ecosystems LTER Project on Sapelo Island, Georgia",,1181.74917,19.55996749,213.7915773,0.525801512,0,0,1
31.311116,-81.418801,295,GCE,GCE8,"Long-term Plant Biomass Monitoring Data from the Georgia Coastal Ecosystems LTER Project on Sapelo Island, Georgia",,1203.528672,19.65751761,216.1577575,0.528785816,0,0,1
31.348796,-81.335514,295,GCE,GCE9,"Long-term Plant Biomass Monitoring Data from the Georgia Coastal Ecosystems LTER Project on Sapelo Island, Georgia",,1210.071483,19.64350773,248.2396051,0.579720969,0,0,1
31.48169,-81.275928,296,GCE,site_gce_sapelo_island,"Visual survey of insect communities on Iva frutescens in summer 2013 and 2014 on Sapelo Island, Georgia",,1215.066219,19.5784007,250.3829404,0.581236562,0,0,1
31.540321,-81.419506,297,GCE,GCE1,"Crab population monitoring: mid-marsh and creek bank abundance based on crab hole counts at GCE marsh, monitoring sites 1-10 (All sampling intervals)",,1237.60803,19.44784355,242.1881791,0.527241361,0,0,1
31.48169,-81.275928,297,GCE,GCE10,"Crab population monitoring: mid-marsh and creek bank abundance based on crab hole counts at GCE marsh, monitoring sites 1-10 (All sampling intervals)",,1215.066219,19.5784007,250.3829404,0.581236562,0,0,1
31.542803,-81.304664,297,GCE,GCE2,"Crab population monitoring: mid-marsh and creek bank abundance based on crab hole counts at GCE marsh, monitoring sites 1-10 (All sampling intervals)",,1232.586322,19.54581023,233.1095609,0.541239208,0,0,1
31.534771,-81.215763,297,GCE,GCE3,"Crab population monitoring: mid-marsh and creek bank abundance based on crab hole counts at GCE marsh, monitoring sites 1-10 (All sampling intervals)",,1155.631485,19.58802365,265.586407,0.570652201,0,0,1
31.456326,-81.364286,297,GCE,GCE4,"Crab population monitoring: mid-marsh and creek bank abundance based on crab hole counts at GCE marsh, monitoring sites 1-10 (All sampling intervals)",,1241.391794,19.60549194,256.4500962,0.542726337,0,0,1
31.430951,-81.341052,297,GCE,GCE5,"Crab population monitoring: mid-marsh and creek bank abundance based on crab hole counts at GCE marsh, monitoring sites 1-10 (All sampling intervals)",,1221.033517,19.60374243,259.9958515,0.566554209,0,0,1
31.38256,-81.280885,297,GCE,GCE6,"Crab population monitoring: mid-marsh and creek bank abundance based on crab hole counts at GCE marsh, monitoring sites 1-10 (All sampling intervals)",,1194.692327,19.63089489,265.8136694,0.63074321,0,0,1
31.342283,-81.48361,297,GCE,GCE7,"Crab population monitoring: mid-marsh and creek bank abundance based on crab hole counts at GCE marsh, monitoring sites 1-10 (All sampling intervals)",,1181.74917,19.55996749,213.7915773,0.525801512,0,0,1
31.311116,-81.418801,297,GCE,GCE8,"Crab population monitoring: mid-marsh and creek bank abundance based on crab hole counts at GCE marsh, monitoring sites 1-10 (All sampling intervals)",,1203.528672,19.65751761,216.1577575,0.528785816,0,0,1
31.348796,-81.335514,297,GCE,GCE9,"Crab population monitoring: mid-marsh and creek bank abundance based on crab hole counts at GCE marsh, monitoring sites 1-10 (All sampling intervals)",,1210.071483,19.64350773,248.2396051,0.579720969,0,0,1
31.540321,-81.419506,298,GCE,GCE1,"Mollusc population abundance monitoring: mid-marsh and creekbank infaunal and epifaunal mollusc abundance based on collections from GCE marsh, monitoring sites 1-10 (All sampling intervals)",,1237.60803,19.44784355,242.1881791,0.527241361,0,0,1
31.48169,-81.275928,298,GCE,GCE10,"Mollusc population abundance monitoring: mid-marsh and creekbank infaunal and epifaunal mollusc abundance based on collections from GCE marsh, monitoring sites 1-10 (All sampling intervals)",,1215.066219,19.5784007,250.3829404,0.581236562,0,0,1
31.542803,-81.304664,298,GCE,GCE2,"Mollusc population abundance monitoring: mid-marsh and creekbank infaunal and epifaunal mollusc abundance based on collections from GCE marsh, monitoring sites 1-10 (All sampling intervals)",,1232.586322,19.54581023,233.1095609,0.541239208,0,0,1
31.534771,-81.215763,298,GCE,GCE3,"Mollusc population abundance monitoring: mid-marsh and creekbank infaunal and epifaunal mollusc abundance based on collections from GCE marsh, monitoring sites 1-10 (All sampling intervals)",,1155.631485,19.58802365,265.586407,0.570652201,0,0,1
31.456326,-81.364286,298,GCE,GCE4,"Mollusc population abundance monitoring: mid-marsh and creekbank infaunal and epifaunal mollusc abundance based on collections from GCE marsh, monitoring sites 1-10 (All sampling intervals)",,1241.391794,19.60549194,256.4500962,0.542726337,0,0,1
31.430951,-81.341052,298,GCE,GCE5,"Mollusc population abundance monitoring: mid-marsh and creekbank infaunal and epifaunal mollusc abundance based on collections from GCE marsh, monitoring sites 1-10 (All sampling intervals)",,1221.033517,19.60374243,259.9958515,0.566554209,0,0,1
31.38256,-81.280885,298,GCE,GCE6,"Mollusc population abundance monitoring: mid-marsh and creekbank infaunal and epifaunal mollusc abundance based on collections from GCE marsh, monitoring sites 1-10 (All sampling intervals)",,1194.692327,19.63089489,265.8136694,0.63074321,0,0,1
31.342283,-81.48361,298,GCE,GCE7,"Mollusc population abundance monitoring: mid-marsh and creekbank infaunal and epifaunal mollusc abundance based on collections from GCE marsh, monitoring sites 1-10 (All sampling intervals)",,1181.74917,19.55996749,213.7915773,0.525801512,0,0,1
31.311116,-81.418801,298,GCE,GCE8,"Mollusc population abundance monitoring: mid-marsh and creekbank infaunal and epifaunal mollusc abundance based on collections from GCE marsh, monitoring sites 1-10 (All sampling intervals)",,1203.528672,19.65751761,216.1577575,0.528785816,0,0,1
31.348796,-81.335514,298,GCE,GCE9,"Mollusc population abundance monitoring: mid-marsh and creekbank infaunal and epifaunal mollusc abundance based on collections from GCE marsh, monitoring sites 1-10 (All sampling intervals)",,1210.071483,19.64350773,248.2396051,0.579720969,0,0,1
34.335,-106.696,30,SEV,G,"Burn Study Sites Quadrat Data for the Net Primary Production Study at the Sevilleta National Wildlife Refuge, New Mexico (2004-present)",,286.2143549,13.74853606,56.8829203,0.485689464,0,0,1
34.336,-106.702,30,SEV,MG,"Burn Study Sites Quadrat Data for the Net Primary Production Study at the Sevilleta National Wildlife Refuge, New Mexico (2004-present)",,285.7877481,13.78656943,57.12961543,0.487060857,0,0,1
34.316,-106.696,30,SEV,MS,"Burn Study Sites Quadrat Data for the Net Primary Production Study at the Sevilleta National Wildlife Refuge, New Mexico (2004-present)",,289.6135241,13.67138059,56.57011069,0.482551871,0,0,1
31.540321,-81.419506,300,GCE,GCE1,Surface water bacterial abundance at ten Georgia Coastal Ecosystems LTER sampling sites (All sampling intervals),,1237.60803,19.44784355,242.1881791,0.527241361,0,0,1
31.48169,-81.275928,300,GCE,GCE10,Surface water bacterial abundance at ten Georgia Coastal Ecosystems LTER sampling sites (All sampling intervals),,1215.066219,19.5784007,250.3829404,0.581236562,0,0,1
31.542803,-81.304664,300,GCE,GCE2,Surface water bacterial abundance at ten Georgia Coastal Ecosystems LTER sampling sites (All sampling intervals),,1232.586322,19.54581023,233.1095609,0.541239208,0,0,1
31.534771,-81.215763,300,GCE,GCE3,Surface water bacterial abundance at ten Georgia Coastal Ecosystems LTER sampling sites (All sampling intervals),,1155.631485,19.58802365,265.586407,0.570652201,0,0,1
31.456326,-81.364286,300,GCE,GCE4,Surface water bacterial abundance at ten Georgia Coastal Ecosystems LTER sampling sites (All sampling intervals),,1241.391794,19.60549194,256.4500962,0.542726337,0,0,1
31.430951,-81.341052,300,GCE,GCE5,Surface water bacterial abundance at ten Georgia Coastal Ecosystems LTER sampling sites (All sampling intervals),,1221.033517,19.60374243,259.9958515,0.566554209,0,0,1
31.38256,-81.280885,300,GCE,GCE6,Surface water bacterial abundance at ten Georgia Coastal Ecosystems LTER sampling sites (All sampling intervals),,1194.692327,19.63089489,265.8136694,0.63074321,0,0,1
31.342283,-81.48361,300,GCE,GCE7,Surface water bacterial abundance at ten Georgia Coastal Ecosystems LTER sampling sites (All sampling intervals),,1181.74917,19.55996749,213.7915773,0.525801512,0,0,1
31.311116,-81.418801,300,GCE,GCE8,Surface water bacterial abundance at ten Georgia Coastal Ecosystems LTER sampling sites (All sampling intervals),,1203.528672,19.65751761,216.1577575,0.528785816,0,0,1
31.348796,-81.335514,300,GCE,GCE9,Surface water bacterial abundance at ten Georgia Coastal Ecosystems LTER sampling sites (All sampling intervals),,1210.071483,19.64350773,248.2396051,0.579720969,0,0,1
34.342,-106.696,31,SEV,removal_1,"Plant Removal Study: Recovery of Vegetation Following Disturbance at the Sevilleta National Wildlife Refuge, New Mexico (1995-2010)",,284.164945,13.76996556,56.99575697,0.485135733,0,0,1
34.34,-106.697,31,SEV,removal_2,"Plant Removal Study: Recovery of Vegetation Following Disturbance at the Sevilleta National Wildlife Refuge, New Mexico (1995-2010)",,284.7150953,13.76972631,56.99796145,0.485537194,0,0,1
34.338,-106.698,31,SEV,removal_3,"Plant Removal Study: Recovery of Vegetation Following Disturbance at the Sevilleta National Wildlife Refuge, New Mexico (1995-2010)",,285.2783353,13.76943227,57.00249957,0.485935204,0,0,1
34.327,-106.703,31,SEV,removal_4,"Plant Removal Study: Recovery of Vegetation Following Disturbance at the Sevilleta National Wildlife Refuge, New Mexico (1995-2010)",,287.4175542,13.75934435,56.95795943,0.485962028,0,0,1
34.322,-106.702,31,SEV,removal_5,"Plant Removal Study: Recovery of Vegetation Following Disturbance at the Sevilleta National Wildlife Refuge, New Mexico (1995-2010)",,288.1356255,13.73367129,56.81129003,0.484640042,0,0,1
34.342,-106.621,31,SEV,removal_6,"Plant Removal Study: Recovery of Vegetation Following Disturbance at the Sevilleta National Wildlife Refuge, New Mexico (1995-2010)",,323.9789018,12.82368688,60.63659787,0.505753008,0,0,1
31.38256,-81.280885,313,GCE,CGE6,Grasshopper monitoring -- mid-marsh grasshopper abundance and species diversity at eight GCE LTER sampling sites (All sampling intervals),,1194.692327,19.63089489,265.8136694,0.63074321,0,0,1
31.540321,-81.419506,313,GCE,GCE1,Grasshopper monitoring -- mid-marsh grasshopper abundance and species diversity at eight GCE LTER sampling sites (All sampling intervals),,1237.60803,19.44784355,242.1881791,0.527241361,0,0,1
31.48169,-81.275928,313,GCE,GCE10,Grasshopper monitoring -- mid-marsh grasshopper abundance and species diversity at eight GCE LTER sampling sites (All sampling intervals),,1215.066219,19.5784007,250.3829404,0.581236562,0,0,1
31.542803,-81.304664,313,GCE,GCE2,Grasshopper monitoring -- mid-marsh grasshopper abundance and species diversity at eight GCE LTER sampling sites (All sampling intervals),,1232.586322,19.54581023,233.1095609,0.541239208,0,0,1
31.534771,-81.215763,313,GCE,GCE3,Grasshopper monitoring -- mid-marsh grasshopper abundance and species diversity at eight GCE LTER sampling sites (All sampling intervals),,1155.631485,19.58802365,265.586407,0.570652201,0,0,1
31.456326,-81.364286,313,GCE,GCE4,Grasshopper monitoring -- mid-marsh grasshopper abundance and species diversity at eight GCE LTER sampling sites (All sampling intervals),,1241.391794,19.60549194,256.4500962,0.542726337,0,0,1
31.430951,-81.341052,313,GCE,GCE5,Grasshopper monitoring -- mid-marsh grasshopper abundance and species diversity at eight GCE LTER sampling sites (All sampling intervals),,1221.033517,19.60374243,259.9958515,0.566554209,0,0,1
31.348796,-81.335514,313,GCE,GCE9,Grasshopper monitoring -- mid-marsh grasshopper abundance and species diversity at eight GCE LTER sampling sites (All sampling intervals),,1210.071483,19.64350773,248.2396051,0.579720969,0,0,1
34.36,-106.691,34,SEV,W,"Warming-El Nino-Nitrogen Deposition Experiment (WENNDEx): Net Primary Production Quadrat Data at the Sevilleta National Wildlife Refuge, New Mexico (2006 -present)",,279.3992537,13.79428253,57.20840354,0.482698258,0,0,1
25.1908049,-80.639105,365,FCE,site_fce_TS/Ph7a,"Florida Bay Braun Blanquet, Everglades National Park (FCE), South Florida from September 2000 to Present",,1185.693623,24.44738341,249.5224539,0.377657657,0,0,1
25.2326975,-80.524557,365,FCE,site_fce_TS/Ph8,"Florida Bay Braun Blanquet, Everglades National Park (FCE), South Florida from September 2000 to Present",,1122.98482,24.43130581,269.1198287,0.377927793,0,0,1
25.1769287,-80.489782,365,FCE,site_fce_TS/Ph9,"Florida Bay Braun Blanquet, Everglades National Park (FCE), South Florida from September 2000 to Present",,1098.594765,24.48189415,240.7212989,0.385518809,0,0,1
25.006,-80.573,366,FCE,site_fce_bird_stake_1,"Cross Bank Benthic Aboveground biomass, Everglades National Park (FCE), South Florida from 1983 to 2014",,1101.942172,25.31189175,219.6292927,0.444314455,0,0,1
25.008,-80.578,366,FCE,site_fce_bird_stake_2,"Cross Bank Benthic Aboveground biomass, Everglades National Park (FCE), South Florida from 1983 to 2014",,1099.542818,25.31426857,219.5620567,0.44336095,0,0,1
25.01,-80.583,366,FCE,site_fce_bird_stake_3,"Cross Bank Benthic Aboveground biomass, Everglades National Park (FCE), South Florida from 1983 to 2014",,1097.29083,25.31790555,219.6127075,0.442617513,0,0,1
25.011,-80.589,366,FCE,site_fce_bird_stake_4,"Cross Bank Benthic Aboveground biomass, Everglades National Park (FCE), South Florida from 1983 to 2014",,1097.145938,25.31819282,219.6203084,0.442575306,0,0,1
25.011,-80.595,366,FCE,site_fce_bird_stake_5,"Cross Bank Benthic Aboveground biomass, Everglades National Park (FCE), South Florida from 1983 to 2014",,1097.145938,25.31819282,219.6203084,0.442575306,0,0,1
34.344,-106.727,37,SEV,M,"Monsoon Rainfall Manipulation Experiment (MRME): Net Primary Production Quadrat Data at the Sevilleta National Wildlife Refuge, New Mexico (2006-present)",,277.4229113,13.96905012,58.34165811,0.490632667,0,0,1
25.359,-81.119,379,FCE,site_fce_DR,"Bull shark catches, water temperatures, salinities, and dissolved oxygen levels in the Shark River Slough, Everglades National Park (FCE) , from May 2005 to May 2009",,1294.45462,24.26885624,226.640267,0.428615561,0,0,1
25.44,-80.98,379,FCE,site_fce_OC,"Bull shark catches, water temperatures, salinities, and dissolved oxygen levels in the Shark River Slough, Everglades National Park (FCE) , from May 2005 to May 2009",,1418.369019,24.286845,257.6816936,0.414898457,0,0,1
25.4097642,-80.96431,379,FCE,site_fce_SRS4,"Bull shark catches, water temperatures, salinities, and dissolved oxygen levels in the Shark River Slough, Everglades National Park (FCE) , from May 2005 to May 2009",,1431.320958,24.25599911,260.5682539,0.412553533,0,0,1
25.3770226,-81.032347,379,FCE,site_fce_SRS5,"Bull shark catches, water temperatures, salinities, and dissolved oxygen levels in the Shark River Slough, Everglades National Park (FCE) , from May 2005 to May 2009",,1395.236242,24.19780742,254.9906166,0.416986515,0,0,1
25.45,-80.92,379,FCE,site_fce_UR,"Bull shark catches, water temperatures, salinities, and dissolved oxygen levels in the Shark River Slough, Everglades National Park (FCE) , from May 2005 to May 2009",,1444.043597,24.30992405,269.9803827,0.416040225,0,0,1
25.41,-80.97,384,FCE,site_fce_TB,"Seasonal Electrofishing Data from Rookery Branch and the North, Watson, and Roberts Rivers Everglades National Park (FCE) from November 2004 to Present",This refers to Tarpon Bay. The point given is for site TB1.,1428.830942,24.25377325,259.7486476,0.412710776,0,0,1
25.35739,-80.90072,385,FCE,site_fce_north_river_1,"Minnowtrap Data from Rookery Branch and the North, Watson, and Roberts Rivers National Park (FCE) from November 2004 to April 2008",,1423.734398,24.24674061,261.0535822,0.404863263,0,0,1
25.35353,-80.89604,385,FCE,site_fce_north_river_2,"Minnowtrap Data from Rookery Branch and the North, Watson, and Roberts Rivers National Park (FCE) from November 2004 to April 2008",,1421.979514,24.25003228,260.9632086,0.4039416,0,0,1
25.34379,-80.89984,385,FCE,site_fce_north_river_3,"Minnowtrap Data from Rookery Branch and the North, Watson, and Roberts Rivers National Park (FCE) from November 2004 to April 2008",,1418.162678,24.23974994,260.1574879,0.403036652,0,0,1
25.335113,-80.89904,385,FCE,site_fce_roberts_river_4,"Minnowtrap Data from Rookery Branch and the North, Watson, and Roberts Rivers National Park (FCE) from November 2004 to April 2008",,1414.510878,24.23597418,260.0346063,0.401977983,0,0,1
25.3284496,-80.900844,385,FCE,site_fce_roberts_river_5,"Minnowtrap Data from Rookery Branch and the North, Watson, and Roberts Rivers National Park (FCE) from November 2004 to April 2008",,1409.959563,24.22622394,258.1528193,0.401820689,0,0,1
25.46305,-80.86603,385,FCE,site_fce_rookery_branch_10,"Minnowtrap Data from Rookery Branch and the North, Watson, and Roberts Rivers National Park (FCE) from November 2004 to April 2008",,1454.882612,24.30664324,267.7872513,0.419061654,0,0,1
25.46331,-80.87609,385,FCE,site_fce_rookery_branch_11,"Minnowtrap Data from Rookery Branch and the North, Watson, and Roberts Rivers National Park (FCE) from November 2004 to April 2008",,1457.925934,24.31164082,271.9258788,0.419247744,0,0,1
25.45753,-80.91776,385,FCE,site_fce_rookery_branch_12,"Minnowtrap Data from Rookery Branch and the North, Watson, and Roberts Rivers National Park (FCE) from November 2004 to April 2008",,1446.422531,24.317516,275.0189367,0.41673215,0,0,1
25.447693,-80.892671,385,FCE,site_fce_rookery_branch_13,"Minnowtrap Data from Rookery Branch and the North, Watson, and Roberts Rivers National Park (FCE) from November 2004 to April 2008",,1452.598438,24.30027818,267.0113221,0.417102207,0,0,1
25.4267808,-80.926103,385,FCE,site_fce_rookery_branch_14,"Minnowtrap Data from Rookery Branch and the North, Watson, and Roberts Rivers National Park (FCE) from November 2004 to April 2008",,1439.295788,24.28541545,260.792971,0.414063397,0,0,1
25.4180045,-80.951017,385,FCE,site_fce_rookery_branch_15,"Minnowtrap Data from Rookery Branch and the North, Watson, and Roberts Rivers National Park (FCE) from November 2004 to April 2008",,1435.153803,24.27025085,260.7802571,0.413003081,0,0,1
25.4526794,-80.944239,385,FCE,site_fce_rookery_branch_16,"Minnowtrap Data from Rookery Branch and the North, Watson, and Roberts Rivers National Park (FCE) from November 2004 to April 2008",,1431.535499,24.3117092,264.854533,0.415547864,0,0,1
25.42974,-80.89903,385,FCE,site_fce_rookery_branch_7,"Minnowtrap Data from Rookery Branch and the North, Watson, and Roberts Rivers National Park (FCE) from November 2004 to April 2008",,1445.721651,24.28514768,260.1926495,0.415266518,0,0,1
25.45575,-80.87381,385,FCE,site_fce_rookery_branch_8,"Minnowtrap Data from Rookery Branch and the North, Watson, and Roberts Rivers National Park (FCE) from November 2004 to April 2008",,1460.786085,24.30152868,270.8955116,0.418881504,0,0,1
25.46013,-80.86304,385,FCE,site_fce_rookery_branch_9,"Minnowtrap Data from Rookery Branch and the North, Watson, and Roberts Rivers National Park (FCE) from November 2004 to April 2008",,1455.955792,24.30127758,267.1902186,0.418877337,0,0,1
25.36945,-80.94319,385,FCE,site_fce_watson_river_4,"Minnowtrap Data from Rookery Branch and the North, Watson, and Roberts Rivers National Park (FCE) from November 2004 to April 2008",,1428.268989,24.21917195,262.8748252,0.409325145,0,0,1
25.37609,-80.94354,385,FCE,site_fce_watson_river_5,"Minnowtrap Data from Rookery Branch and the North, Watson, and Roberts Rivers National Park (FCE) from November 2004 to April 2008",,1430.783,24.22879724,263.8130906,0.409606589,0,0,1
25.37443,-80.95053,385,FCE,site_fce_watson_river_6,"Minnowtrap Data from Rookery Branch and the North, Watson, and Roberts Rivers National Park (FCE) from November 2004 to April 2008",,1430.604232,24.22184617,264.5977089,0.410061077,0,0,1
34.400275,-119.7445915,4,SBC,ABUR,"SBC LTER: Reef: Kelp Forest Community Dynamics: Cover of sessile organisms, Uniform Point Contact",,505.7873218,15.23843612,242.4681274,0.548604511,0,0,1
34.471817,-120.1426165,4,SBC,AHND,"SBC LTER: Reef: Kelp Forest Community Dynamics: Cover of sessile organisms, Uniform Point Contact",,563.4560362,14.59029961,267.0789138,0.472908155,0,0,1
34.46774988,-120.11905,4,SBC,AQUE,"SBC LTER: Reef: Kelp Forest Community Dynamics: Cover of sessile organisms, Uniform Point Contact",,541.8077662,14.33591616,257.7192643,0.488126422,0,0,1
34.45850533,-120.33349,4,SBC,BULL,"SBC LTER: Reef: Kelp Forest Community Dynamics: Cover of sessile organisms, Uniform Point Contact",,412.9717663,14.12882564,189.8979815,0.497361435,0,0,1
34.3916319,-119.5416933,4,SBC,CARP,"SBC LTER: Reef: Kelp Forest Community Dynamics: Cover of sessile organisms, Uniform Point Contact",,533.5038084,15.42472181,259.1613989,0.552697579,0,0,1
34.4137165,-119.8221,4,SBC,GOLB,"SBC LTER: Reef: Kelp Forest Community Dynamics: Cover of sessile organisms, Uniform Point Contact",,497.0561035,14.84418483,239.6930032,0.549412774,0,0,1
34.402783,-119.85755,4,SBC,IVEE,"SBC LTER: Reef: Kelp Forest Community Dynamics: Cover of sessile organisms, Uniform Point Contact",,496.0664159,14.63390393,237.6064256,0.564562278,0,0,1
34.3940708,-119.72957,4,SBC,MOHK,"SBC LTER: Reef: Kelp Forest Community Dynamics: Cover of sessile organisms, Uniform Point Contact",,501.3399693,15.18025464,241.5170651,0.551083946,0,0,1
34.3940708,-119.95154,4,SBC,NAPL,"SBC LTER: Reef: Kelp Forest Community Dynamics: Cover of sessile organisms, Uniform Point Contact",,498.2159145,13.96553882,236.9965365,0.546052502,0,0,1
34.05865,-119.75763,4,SBC,SCDI,"SBC LTER: Reef: Kelp Forest Community Dynamics: Cover of sessile organisms, Uniform Point Contact",,395.6670626,14.74360467,186.2353567,0.499110317,0,0,1
34.0444335,-119.71513,4,SBC,SCTW,"SBC LTER: Reef: Kelp Forest Community Dynamics: Cover of sessile organisms, Uniform Point Contact",,352.1077618,15.06888784,165.5204305,0.508190518,0,0,1
41.28107,-72.7084,408,HFR,site_hfr_builford,Stand and Community Response to Hemlock Woolly Adelgid in Southern New England since 1995 (hf021-02-shrubs.csv),,1223.659708,11.0368627,173.4693243,0.567535995,0,0,1
41.45926,-72.3328,408,HFR,site_hfr_burnham_brook,Stand and Community Response to Hemlock Woolly Adelgid in Southern New England since 1995 (hf021-02-shrubs.csv),,1333.072863,9.78358953,180.7561298,0.638892482,0,0,2
41.44143,-72.4446,408,HFR,site_hfr_chapman_pond,Stand and Community Response to Hemlock Woolly Adelgid in Southern New England since 1995 (hf021-02-shrubs.csv),,1363.647771,9.801248401,180.8645122,0.70748184,0,0,2
41.35884,-72.5869,408,HFR,site_hfr_fosters_pond,Stand and Community Response to Hemlock Woolly Adelgid in Southern New England since 1995 (hf021-02-shrubs.csv),,1317.56042,10.24221273,174.8296666,0.606095798,0,0,1
41.44082,-72.4742,408,HFR,site_hfr_ruth_hill,Stand and Community Response to Hemlock Woolly Adelgid in Southern New England since 1995 (hf021-02-shrubs.csv),,1378.820024,9.76252839,181.6433876,0.729715266,0,0,2
